Vibration_Level,Motor_Current,Power_Consumption,Load_Type
5888.9736056562815,6.453656184585478,8967.737130482714,Normal Load
5777.673322054865,5.870280105489704,8618.970608465279,Normal Load
1950.2726748053383,1.1270542342002536,2951.920115061098,Light Load
1916.9063811358196,2.318010606910715,2701.675295888004,Light Load
9017.620620470381,8.828306415913161,13438.506125585163,Peak Load
2031.6405936009076,1.951873900648456,3024.2404462975906,Light Load
6166.366315163757,5.907355609618827,9322.074578217198,Normal Load
1991.1996984885755,2.7428357204354117,2972.6315205813776,Light Load
2134.412901125143,2.8068549210380613,3156.249544354531,Light Load
8830.856425480471,8.519662699660156,13320.992210605025,Peak Load
2090.595004971554,1.5210918451645101,3176.327843464241,Light Load
1354.2049571861512,1.1598219976673296,1981.2123603005803,Light Load
5884.100231683527,4.8842093814169765,8864.467945360313,Normal Load
9292.704673051372,9.101495344147247,13926.741828054328,Peak Load
9233.007954341307,9.183709679215035,13851.94899991762,Peak Load
8970.102507221125,9.786006587832654,13644.521026158152,Peak Load
1809.3909038358156,1.5130860042735137,2632.533395676573,Light Load
5982.145534475773,5.422698922529917,8816.17903664122,Normal Load
6157.99382824613,6.429369927965263,9206.207784689193,Normal Load
6280.256547830812,7.137654628862985,9269.00841830505,Normal Load
9181.619716649026,8.953414455664266,13824.198265264286,Peak Load
6223.881778954878,6.672263103858213,9203.894971421352,Normal Load
2240.4673836564043,1.6877384190843832,3331.386003319185,Light Load
2017.2254030730758,1.396690132202043,2979.144090707244,Light Load
5954.978535849246,6.909538437560181,8912.55407382328,Normal Load
1533.762212653821,1.4291348743962,2377.990875499147,Light Load
6039.84643120172,5.558793613144826,8912.18640207329,Normal Load
1959.8683621865152,2.7138214640276046,2882.495344457357,Light Load
1766.3632715198983,2.1991742707384385,2678.224755052874,Light Load
5738.6949832729315,5.8357042982742415,8606.56908125203,Normal Load
2055.1368758361814,1.88450269761306,3076.6058548388546,Light Load
9065.845581239077,9.194023045906395,13676.608956098913,Peak Load
9071.66495099493,9.281433555828563,13498.570804488047,Peak Load
9033.837824867061,9.133099175935916,13570.894426689933,Peak Load
8898.752319960255,9.334945767331707,13461.323381477541,Peak Load
6052.685439607353,6.007884697713478,8956.622639801646,Normal Load
1900.9527183296648,2.1432872099030438,2788.079065752503,Light Load
8430.355877023829,8.917219722740457,12656.915927060927,Peak Load
6182.67426439826,6.589447545731351,9338.372949294018,Normal Load
6205.216400334411,5.420009907548132,9328.516148099638,Normal Load
8948.602966953727,9.214554739273536,13564.425374489729,Peak Load
1777.8997077784984,1.9221912436880653,2636.278118934359,Light Load
8969.838062354707,9.242824283596446,13443.625945097641,Peak Load
1836.6769774892798,1.47132254520364,2738.7531108578423,Light Load
6279.132871126524,6.780045239322409,9306.20837898062,Normal Load
8870.34000153524,8.231527706837202,13100.42906536359,Peak Load
2533.380655332282,1.9069418462112804,3904.446140890988,Light Load
8807.713378921571,9.751968855156203,13329.768550782557,Peak Load
6037.674771822623,6.535556746805344,9069.044632540232,Normal Load
6331.0879390722075,6.13738835273637,9594.130131563232,Normal Load
8963.49235846287,8.541097356371093,13375.373985325328,Peak Load
8667.477577041554,8.52920951098448,12948.572868273774,Peak Load
9075.68028583311,9.33646668637207,13422.09717009987,Peak Load
9235.379892936644,8.75932988012489,13822.006253471673,Peak Load
2093.0146654812247,2.352721816638173,3149.7782415196893,Light Load
6062.6688917662,5.964086872227677,9260.3467632456,Normal Load
9144.856622088408,9.174063806817477,13803.198597244767,Peak Load
1686.2439404228476,1.8106607701876891,2545.4618863586734,Light Load
8810.03118954432,8.55078029545474,13133.732437357827,Peak Load
6017.488569805552,6.246918302997949,9071.209467176433,Normal Load
9355.496163155227,9.879757428736431,14100.989743575932,Peak Load
2052.784964894363,1.8247441092315777,3095.02796107802,Light Load
2263.9638705306907,1.4915061096683995,3153.5184132669965,Light Load
9053.273162611136,8.93111071445131,13598.612479013547,Peak Load
9245.77548042945,9.89369564935436,13854.270651646128,Peak Load
8786.672750538577,9.110690770595225,13174.599276357761,Peak Load
8996.00297466462,7.994776882283471,13552.279769199586,Peak Load
8849.348054056763,9.72842713933527,13218.462850739885,Peak Load
6065.261422224473,6.959970297242454,8993.108381711792,Normal Load
8881.592983232113,9.797312739700423,13208.438570130136,Peak Load
9120.689384845267,8.637079042719511,13757.124527192573,Peak Load
5828.703248918016,5.898487004524244,8714.351462606095,Normal Load
5820.083816273193,5.786063333216888,8807.409382615924,Normal Load
2249.340145626985,1.2169249321453528,3492.355362992226,Light Load
9123.289530266215,8.896896230178914,13670.414821716482,Peak Load
1805.029165744054,2.3176681863222264,2785.589469525494,Light Load
2094.6482981895088,2.213836351913636,3157.1510344811,Light Load
1972.33236865806,1.277860940575768,3094.677379168591,Light Load
1770.5199281397902,1.548755738391816,2679.1870901322786,Light Load
8832.17930895397,8.458382192339418,13409.927132163644,Peak Load
5838.831928306823,5.592497626575451,8815.92909888336,Normal Load
9247.623088575496,9.540770997680433,13921.501352512665,Peak Load
1890.010841172309,2.027584372880472,2804.282946192253,Light Load
2374.711243238768,2.279386227033822,3486.2569303604037,Light Load
1889.3629990013806,2.2027507854575923,2866.6550737502066,Light Load
5948.680833168447,5.595218072872974,9063.307546894073,Normal Load
9126.841566573086,8.812750782599315,13711.49955566651,Peak Load
1963.3489362638563,2.2470506675562554,3033.882661955444,Light Load
1997.6635858649242,1.709578488262458,2966.3130987501145,Light Load
1804.7949212269473,2.7319750997631482,2811.9223034583647,Light Load
2023.0752559814612,2.407840840426295,3035.906798607691,Light Load
2131.814002489,2.160221814998279,3211.67294917323,Light Load
6360.675078960033,6.93688086634383,9570.790436162166,Normal Load
8719.31637439357,8.975269460464594,13193.354477303415,Peak Load
9197.74717680858,8.907265676413257,13653.431018669246,Peak Load
6140.7159746856505,6.696746051191538,9169.859521678427,Normal Load
9109.455550309234,8.378519035919048,13566.923410009435,Peak Load
5782.962422080165,4.996820099350432,8724.110224542354,Normal Load
6109.5561300975205,6.71074390013777,9193.74105878253,Normal Load
6264.5127294548765,6.416076532411734,9264.380024233644,Normal Load
6050.244460204734,5.891968681273783,9109.91059132644,Normal Load
6035.636634086607,5.469400756313399,9117.555693275859,Normal Load
9133.479716092696,9.398267165435211,13626.165256057866,Peak Load
2340.544425244863,2.2658640177489358,3510.4438167166813,Light Load
9085.429755953546,9.229216065840102,13580.550285375704,Peak Load
8967.738179588589,8.54008976142776,13377.881875113599,Peak Load
1731.216167949397,2.9360424583018117,2873.2264719517175,Light Load
5781.777398499557,5.307275354451844,8778.436105321513,Normal Load
1891.9100068495752,2.779838363261593,2842.6357923733085,Light Load
2119.9723337661467,2.915831845509758,3133.915518226427,Light Load
2310.1164972115225,2.4634586676948502,3652.1642610768454,Light Load
8962.434256433768,8.709785511685267,13277.19133623713,Peak Load
6094.0599781529,5.629599902415614,9240.547425054956,Normal Load
8948.257232187538,9.319861084298052,13356.944275863432,Peak Load
6060.658878366665,6.264877317733884,8940.887517960564,Normal Load
8865.868069489963,8.95922256627743,13433.171314250792,Peak Load
6030.096845533526,6.163578014430175,8996.577698864883,Normal Load
2088.265968827366,1.734478200499111,3135.785555441409,Light Load
8925.214242389426,9.585235637934895,13432.809786703432,Peak Load
6035.382146114979,6.804971383090366,9047.659159153292,Normal Load
6022.560266610099,6.015262018809964,8969.514289631517,Normal Load
9144.305794407392,8.865730010556202,13686.947440292155,Peak Load
6097.563212663842,5.236830352217193,9272.51498402492,Normal Load
8928.400094067183,8.805861119506556,13454.375993321304,Peak Load
9041.760295793292,8.787528300535401,13710.87249519918,Peak Load
1931.938933565196,1.2531054169334008,2763.137823370718,Light Load
5768.718696414526,5.579102646682522,8765.973039139642,Normal Load
9191.504129866373,8.964875272787925,13582.440173585273,Peak Load
1782.6519438062742,2.2152224786744976,2691.4067678524875,Light Load
6251.290286344242,6.140375027165486,9412.118936930527,Normal Load
6256.720398650507,6.79354764715406,9440.583090620265,Normal Load
1838.4738819122338,1.9641485577007367,2704.469315469907,Light Load
8967.626172010008,9.245809857599928,13529.723503579084,Peak Load
6252.41252870598,5.731616772309358,9406.089015550855,Normal Load
9354.60755798432,9.066606941938437,14042.335174805645,Peak Load
5967.911787658168,6.3857062999220835,8975.187748510292,Normal Load
6147.00964431999,5.898719512546852,9186.481296456035,Normal Load
2110.350916889297,1.4020816371986362,3140.1919364065466,Light Load
6315.713231681573,6.78922189485229,9443.05478852536,Normal Load
6079.1632440266385,6.777596734592113,8981.585401087224,Normal Load
1916.9121493232465,2.998897117279633,2871.3444120101476,Light Load
5997.674279745272,6.298519526557769,8979.190992801043,Normal Load
9200.794109044167,9.5812063649092,13868.977727720843,Peak Load
9181.51919859254,8.826875270292984,13759.328338238358,Peak Load
9403.432149403394,8.50149015368635,13945.603183264562,Peak Load
5600.330305394599,4.678709241064502,8248.410387396501,Normal Load
5840.856166647268,5.99190017499479,8828.50307658167,Normal Load
1753.214569056448,3.0137783299048726,2815.1201835967927,Light Load
2076.0274020898014,2.1950564533898382,3252.745446723979,Light Load
9239.065211176703,8.925518978660271,13745.708457702453,Peak Load
5936.598562957508,5.289227824025372,8932.291596667606,Normal Load
9008.523410414602,8.669841694043825,13397.898400968234,Peak Load
6032.63714039888,6.451457153116361,9126.663684115734,Normal Load
9195.4171116382,9.34003334752804,13655.171231886487,Peak Load
2281.1372316324196,2.6167236797919813,3546.626823386563,Light Load
1616.6892005876102,2.5089735557852713,2534.543229944336,Light Load
9325.53943807428,8.726560302955342,13922.027721097122,Peak Load
2157.2996509450168,2.1234270464377962,3354.0391996647722,Light Load
8885.64454353264,9.214618602273024,13338.613955122939,Peak Load
8791.095446621392,8.82442480645248,13112.874629925078,Peak Load
2274.9027310303454,2.436478306814465,3251.9396116950807,Light Load
1783.2884458292488,1.5354077614319126,2577.5501747544054,Light Load
5880.607787404368,6.301343676557749,8812.165405067188,Normal Load
9158.095963183665,9.492360515173123,13818.054531226095,Peak Load
9092.078975816614,8.990746409325595,13640.501265772398,Peak Load
2440.121682740407,2.7836498870059048,3641.1380087467746,Light Load
2035.6999568360297,1.455650577329497,3061.29580976531,Light Load
8758.234278430342,8.402965080678523,13247.120271564814,Peak Load
8942.76078960922,8.46876181530906,13377.134536411402,Peak Load
8596.134925284598,8.87744028297784,12907.89196421325,Peak Load
8537.488430707053,8.276165694939902,12824.894980080986,Peak Load
9085.395615771093,9.06890725925289,13614.83036925379,Peak Load
9083.908441797083,9.222022086385072,13930.288074113081,Peak Load
9093.524620338152,9.099243639389165,13395.7256146649,Peak Load
2130.5130965662847,2.289753995888382,3212.9448258049097,Light Load
6350.982276054744,6.110700455459341,9639.040599949565,Normal Load
5834.536648600078,5.523382793898885,8686.783652610626,Normal Load
1983.2254560966269,2.044614056115482,2990.5841312931084,Light Load
5869.052941134121,5.681053236950203,8645.474175024732,Normal Load
6290.856330320939,6.4127869991593425,9450.795426099381,Normal Load
2269.7600789669996,2.1432918119314435,3364.1668832779123,Light Load
2118.3316798319775,2.28703524976862,3276.313446765186,Light Load
8466.456099193982,8.091346843945022,12608.100782235197,Peak Load
9020.993132697848,9.430228295572762,13480.660874366366,Peak Load
1851.3404436028463,0.7002698032717443,2571.18597386065,Light Load
1807.9506232589868,1.9507580197042527,2677.2936288137776,Light Load
8677.553776880917,8.996983502270465,12845.308890566383,Peak Load
5672.101325947446,5.8825981531564135,8682.05870166035,Normal Load
2032.1408311042983,1.538639350469118,3077.8842968640847,Light Load
5867.799758234806,5.3595387190446715,8674.379396557979,Normal Load
6259.3010262988155,7.527638173712687,9452.248946344112,Normal Load
9198.40543547447,9.288133303077897,13752.853461643763,Peak Load
8947.08493977452,9.696290306679824,13366.467202072025,Peak Load
9025.637085269886,9.200126056808488,13551.739794900433,Peak Load
6119.722637367237,6.672520996533892,9019.94395651182,Normal Load
8961.62185863156,8.334272818801786,13429.928327276835,Peak Load
5585.598697684694,5.422666054464997,8326.955867027882,Normal Load
9035.988565828502,8.850798280277502,13610.225124880737,Peak Load
1850.0713578142183,1.7816668302716407,2832.434864818857,Light Load
9161.393087600873,8.586920286320188,13637.093087701522,Peak Load
2412.867585081808,2.177501678523366,3498.304230736029,Light Load
8713.51238130208,8.98632348380375,13134.907923939169,Peak Load
6042.03999226647,5.933124489960039,8893.740184048555,Normal Load
1704.4320184994342,0.7526018533077279,2499.4299450751423,Light Load
6371.536432377932,5.337209314579515,9635.491896124075,Normal Load
2027.5209773077047,1.7753730131670253,3101.830265058987,Light Load
8872.507790061598,8.903157035782543,13340.260812456889,Peak Load
8938.705462329737,8.705260171592514,13314.183945848887,Peak Load
5685.334995813055,5.431759839965482,8436.129694839501,Normal Load
9050.339147239962,8.506717091699382,13446.117153178271,Peak Load
2113.8993082668285,1.2339093191208554,2961.14026631666,Light Load
1930.433002584647,1.7015446011624629,2836.5474924976184,Light Load
5971.501573302853,6.026665519444084,9158.935286195258,Normal Load
1859.7302934869292,1.8952391962010322,2751.8993514470208,Light Load
5975.081289751447,6.501653641554084,8988.593134372984,Normal Load
2250.718455357286,3.0542585156005435,3363.856225703398,Light Load
2123.0316281074943,2.6183796716484755,3359.59081596539,Light Load
6222.219703854565,6.0353844394959335,9358.92841094931,Normal Load
8820.889428354905,8.781759481217733,13179.841968048186,Peak Load
1976.8986850288181,1.7907075905504386,3042.0535911409274,Light Load
2379.319465946916,2.2184278952170944,3523.845915214239,Light Load
5941.517889967237,6.421153124716806,9043.47056370641,Normal Load
8798.02900140094,7.720676803267639,13295.08639972523,Peak Load
8706.46049690249,8.92135255827847,12832.337050428929,Peak Load
9075.10230309278,8.684190086998793,13670.718352069702,Peak Load
8735.45662578683,7.993996618901003,13410.554892128814,Peak Load
8876.025219833979,8.979412764234292,13467.673341286001,Peak Load
1968.4187580403432,2.1203186567203063,2979.7744966230534,Light Load
1840.7181632059467,1.4206865252148204,2826.403313803615,Light Load
5678.103242939305,5.748640017305021,8553.533274362675,Normal Load
2241.0712531968807,2.3759682802780424,3403.6604554500254,Light Load
2030.6623622658633,1.8773697444730646,3135.202053024459,Light Load
1878.7101329423504,1.7038768370870354,2837.9346099235263,Light Load
5726.996974467772,5.580463454320229,8650.950645676929,Normal Load
9119.166713916291,9.287239272428838,13618.361906638733,Peak Load
5942.451762832599,6.244724102700009,8982.306432963172,Normal Load
2136.915430858194,2.017814898024249,3184.0666495101414,Light Load
5435.002317925454,5.065911868445138,8352.563331902018,Normal Load
1914.36561087493,2.0636629203761476,2896.9864933792005,Light Load
1948.4988559969836,1.7824006005740896,2820.479906073123,Light Load
6048.636440389873,4.739520317125457,9099.533296825419,Normal Load
5604.565364051505,5.949210260379223,8368.497646661672,Normal Load
1951.8604029263329,1.7597340301316537,2867.939665579893,Light Load
6166.467170110343,5.8722098969240095,9406.317752620052,Normal Load
5693.816847118945,5.411675039520891,8645.47306822641,Normal Load
1932.8356000957262,1.828972399136683,2835.319838652972,Light Load
5905.868902485494,5.759914334996077,8666.084780597239,Normal Load
8991.686002320512,8.782735637869253,13532.556491511754,Peak Load
2131.7433453414474,1.354952663354989,3187.0115876504924,Light Load
8705.299949829541,9.473194866159348,13032.916834061578,Peak Load
6236.842247682845,6.265395222711076,9266.70794530403,Normal Load
5929.153330534368,5.848894012433558,8964.220873895916,Normal Load
6082.308331122013,5.913818009709962,9073.146577826386,Normal Load
6460.438024710885,6.099272461804808,9597.103299799961,Normal Load
6265.137594833896,5.921081379755061,9284.352676766992,Normal Load
6316.021541943677,5.574066716684747,9390.582701300891,Normal Load
8854.354849353624,8.78612394012921,13297.399236996078,Peak Load
8745.727114890718,8.957167877215312,13244.794023573366,Peak Load
6161.8086101119425,5.976765185049865,9227.902300333804,Normal Load
5869.498069296696,4.53693039264165,8902.602483692159,Normal Load
8935.765473413605,8.76891214617469,13442.525875640149,Peak Load
6105.291872025711,5.862863710501268,9315.210856444664,Normal Load
2005.4213920834488,1.9462068674187902,3056.8387534637855,Light Load
6324.406883185906,5.836393792453976,9400.037122229387,Normal Load
6048.5280078919495,6.154451926434232,9199.109015483897,Normal Load
5554.670232590819,5.901794355926239,8419.550250346978,Normal Load
5820.611264516805,5.429804878435883,8639.589167602233,Normal Load
8775.420511772778,9.085971425348522,13123.149068231523,Peak Load
1890.260166580811,1.989101888387027,2846.088944917229,Light Load
6210.076558247018,6.273165349595183,9347.21502108392,Normal Load
1800.7023693479155,2.219282946853542,2719.7459910153666,Light Load
6290.376008145891,5.86490059656667,9399.330543053651,Normal Load
9407.652944099866,9.089970410414956,14261.653934899621,Peak Load
5643.019330332054,5.130752650510789,8457.948771509393,Normal Load
5907.487093201084,5.805576197549562,8856.488669505425,Normal Load
9193.246903188445,8.62913587296348,13783.908880559122,Peak Load
5808.83078394105,4.887293280064109,8473.580092060645,Normal Load
5933.490347311434,5.537791108707084,8945.9300082508,Normal Load
9016.16060564972,8.911304627334854,13673.330562702538,Peak Load
2004.9141267458776,1.7108707439315312,2899.0540270490355,Light Load
9078.252646716897,8.69107783055713,13616.690138165739,Peak Load
8986.928791684897,8.601738604964714,13466.255453191563,Peak Load
1730.9035821901375,1.3319859314687919,2462.772264890832,Light Load
8854.561423203977,8.926936779921489,13322.699943182126,Peak Load
8712.353572630633,8.459969798319403,12690.695779749423,Peak Load
1980.7104251943047,1.8848819481771493,2887.506142967317,Light Load
1973.14922740187,1.8905757726223171,3131.2884372681797,Light Load
5800.770478264283,5.410168441234752,8624.422553265114,Normal Load
9019.030633604976,9.50123300932994,13536.813694285678,Peak Load
9043.585321745839,8.299116439231227,13530.678433557256,Peak Load
6212.020725292532,6.316085493303653,9421.088793321616,Normal Load
8931.5873349008,9.114040808474307,13376.589903752505,Peak Load
1693.4409681017612,2.565977763803793,2433.834896519211,Light Load
9002.200302707406,9.797613952169462,13443.91856245276,Peak Load
5874.425514956217,5.29101484596938,8806.93217399166,Normal Load
9004.350630954008,9.049739592073829,13557.930369888087,Peak Load
8797.527067310435,9.66909543729056,13178.01031648709,Peak Load
1527.4277224397872,1.2341709208622018,2287.653096497895,Light Load
2021.6366852801518,1.9654995519261593,2992.5350687755263,Light Load
1859.329547813638,2.0842242020947044,2803.176440827194,Light Load
6012.447735258518,6.063248433307976,9312.852881285942,Normal Load
8892.963408252044,8.926910682611426,13388.782838655708,Peak Load
5872.721665259442,6.1236951622026785,8719.987986456244,Normal Load
1961.1813347959367,2.6891167491410464,2870.171943415287,Light Load
1788.714613410084,2.5879559526534806,2769.3226587098193,Light Load
1749.8333155365685,2.247666474297284,2552.955562634358,Light Load
9031.773379527769,7.855386608724109,13641.639597686608,Peak Load
9050.853472392246,8.595339918963527,13525.678126850304,Peak Load
6202.185629616374,6.1149395012280285,9418.02982999304,Normal Load
9218.335065316523,8.56105760496627,13965.196400891757,Peak Load
2146.925525685285,2.3385137480078284,3160.765576973243,Light Load
1886.6979503613902,2.0857513637213216,2877.330400129594,Light Load
2338.561481471627,2.3504647304259207,3451.1426352868757,Light Load
6076.508690432957,5.951828079989688,9088.483797242076,Normal Load
9173.805573914515,9.880698903816729,13684.789254526877,Peak Load
5989.738628306046,5.665762884616274,9001.884266175213,Normal Load
9439.708850973346,9.737726651139354,14292.422594191139,Peak Load
2158.414001063769,2.205951934231005,3125.992404462718,Light Load
2366.224162412198,2.296115896749314,3457.8443296336645,Light Load
5740.975047801455,6.073128521702078,8503.995659254813,Normal Load
2239.329153668093,2.4006566776926874,3466.883374003631,Light Load
2064.513098411952,1.9625507868084375,3002.27844526147,Light Load
6074.501118051347,6.302962901606225,9233.309075221798,Normal Load
2112.808337656126,2.3265296110347173,3224.3913721870586,Light Load
8784.74608119958,8.93011793158757,12996.505065477291,Peak Load
1929.616755628123,1.1906600722942469,2933.644423581517,Light Load
9029.050092782814,8.951177368228542,13547.046367922656,Peak Load
6009.731365481762,5.6593095645192,8949.35611857766,Normal Load
1921.052313565137,2.40144155532884,2845.118563777361,Light Load
8944.838793939012,8.787893419112683,13368.404449018675,Peak Load
9205.13954202999,8.444717421306292,13969.075128587901,Peak Load
6289.50918073205,6.400758173974288,9434.695003172668,Normal Load
2047.6529165760383,1.5390673104830541,3163.613565238407,Light Load
9105.90141008554,9.652027894616527,13449.856930728023,Peak Load
8959.908753096586,9.467818213560474,13477.404817782559,Peak Load
8811.636441717046,9.391782099997366,13164.908726518348,Peak Load
9129.516371366282,8.272861865427553,13607.866064703458,Peak Load
9087.244844771083,8.548666951606789,13670.640688453686,Peak Load
9181.663044457651,8.895777474300083,13785.387334756457,Peak Load
5616.787139321736,5.704541344630385,8509.831820328563,Normal Load
9209.34083839292,8.21752804108012,13802.797019412566,Peak Load
8811.784146161935,9.26554266638753,13234.6779899798,Peak Load
5837.348602139512,6.338917951965298,8748.17542863052,Normal Load
2058.3896605122127,2.0995991283985402,3103.822317830508,Light Load
5698.7614358974815,5.991985152577881,8617.296296606102,Normal Load
1672.99036841871,1.7080628676354679,2739.123100758829,Light Load
6181.905649980985,6.26533566430168,9101.918701305012,Normal Load
6099.51869885637,6.46654115048231,9201.424110256228,Normal Load
1997.0643197177399,1.782166251927621,2869.864621066866,Light Load
9285.606523375189,9.241458136050737,13838.613159530918,Peak Load
9063.424817128795,9.064829959012448,13651.374898695674,Peak Load
2237.097278879717,2.262204496529794,3304.760791738426,Light Load
5859.947259530555,5.445927230014181,8674.099444455456,Normal Load
8848.44720197033,8.481045587011911,13527.044435156042,Peak Load
8787.581970244732,9.252981047969243,13119.67556712796,Peak Load
5778.277106727472,5.888960135504009,8644.11337687424,Normal Load
6090.800091974183,5.570293304777789,9168.754402179764,Normal Load
1835.487036045926,1.648696433571206,2752.959864285309,Light Load
1871.9885834559395,2.171208414731988,2719.547422690363,Light Load
8769.762251512711,8.247888916129165,13238.348696025572,Peak Load
2013.956591660968,2.6396706259240235,3174.1965033660235,Light Load
9018.388686557775,9.854889254024998,13411.926902762341,Peak Load
1954.2894761420716,1.782053246552259,2918.392283835533,Light Load
8972.38951702679,9.327210208192625,13266.763607383984,Peak Load
1943.552790999955,2.5267789198380513,3067.1304729182325,Light Load
8944.404770231962,9.09191432523325,13401.566587131336,Peak Load
5955.08698066697,6.008250455659009,9019.753153212512,Normal Load
1652.4290259556028,1.1719883348859794,2342.4256961524975,Light Load
8998.488270766775,7.855173247382581,13736.193049028101,Peak Load
1952.4667195965953,2.0925490044372705,2849.9344829088286,Light Load
1922.6913557434782,1.9610166195634924,3049.9514481465208,Light Load
6169.537022846582,5.984830071949047,9187.453845659402,Normal Load
1663.6825247908826,1.4223910183749617,2724.358869898461,Light Load
1838.2174270828036,1.7979882234266733,2872.5136941926567,Light Load
1695.8714604661714,1.9770301904157002,2413.51620254514,Light Load
8884.378226973888,8.34764035658217,13473.269523224464,Peak Load
1787.5952767965825,1.3969580724341577,2800.7519385071587,Light Load
5988.893239688156,6.014399220003063,8986.801425447773,Normal Load
9085.133012682929,8.843268571194372,13602.330970953419,Peak Load
5629.70257520183,4.407231353524577,8312.329859564961,Normal Load
9210.68443247391,9.633672378522911,13808.724575063774,Peak Load
6096.99314414343,5.804492337877103,9209.97919433062,Normal Load
1926.6620626580532,1.7712804748762232,3040.919010127202,Light Load
1824.000422467987,1.542839893674729,2566.835736851195,Light Load
5745.339369847714,5.2919501654033105,8671.212972521638,Normal Load
5609.944064557452,5.168127658722639,8310.787640581253,Normal Load
2146.9087559874984,2.148185209685434,3097.893633028254,Light Load
1888.7594873918754,1.2375265736031644,2795.3922527610566,Light Load
9129.261015346041,9.778744918336235,13593.334998408462,Peak Load
1880.2083798284498,2.088890524578903,2656.5925099055958,Light Load
8723.390393705877,9.139112124760436,13077.30964689346,Peak Load
9048.798178190073,8.98842963823066,13513.866062939422,Peak Load
1867.2225623506085,1.7093615553359744,2949.10605623131,Light Load
9021.340811741808,8.938309721939465,13600.042884995675,Peak Load
9100.40032465387,8.025972484238721,13622.927552793686,Peak Load
8913.62101877513,8.867176936859408,13311.536069555219,Peak Load
6128.307519775711,6.345397963684826,9269.567394902082,Normal Load
9332.583570285859,9.391110368855253,13892.904858328951,Peak Load
8927.730025399593,8.862517226704343,13285.144754861514,Peak Load
8716.401633909645,8.781213486947014,12988.474742747629,Peak Load
9229.539910076117,9.463300719164014,14045.185730932428,Peak Load
1840.2708648180464,1.7810872248620415,2723.5375697895297,Light Load
5926.2629364949535,6.132432200052402,8810.954402967944,Normal Load
1775.168519227682,1.7406460132230162,2871.915030647008,Light Load
8594.900576501963,8.20433811489958,12834.01505137948,Peak Load
9137.542255066614,8.754278424602054,13740.564452253057,Peak Load
5809.121785768966,5.81407891002681,8780.955538090882,Normal Load
1816.4832593473832,1.8890597685123152,2751.84307550194,Light Load
9348.336789054038,9.306042817059803,14029.051171290726,Peak Load
5730.925194673851,4.777366488962829,8871.151895301497,Normal Load
2107.119798752787,2.4677584049236496,3366.693028636818,Light Load
8643.774876994465,8.633990804106762,12850.269407616443,Peak Load
9265.235339335402,9.34711962805735,13925.467479867788,Peak Load
6062.674222721604,6.391885716502975,9026.134876656828,Normal Load
6139.997720041942,6.705962205719789,9301.152998251475,Normal Load
9301.116762857439,9.404611636330689,14098.468885262786,Peak Load
1989.7595699297174,2.398691246551802,3211.4785750102974,Light Load
6088.423721315989,5.665206680075564,9199.441246609795,Normal Load
9219.306348176577,8.933814514028844,13919.514951442297,Peak Load
5853.806512692315,7.344409453837209,8860.939084624548,Normal Load
9198.773948148175,8.571389641843991,13677.431056537502,Peak Load
6196.3502057453525,5.413500281560298,9298.907139723335,Normal Load
6018.326966970341,6.266609915985841,9122.263217016545,Normal Load
1906.808278408668,1.5310070288177422,2881.405947244497,Light Load
5978.562059494977,5.797318278814334,8880.630869738976,Normal Load
9085.328595563851,8.190632568437788,13605.717901718299,Peak Load
9053.828900757173,8.972045584991077,13594.837611712075,Peak Load
6094.149240696496,7.47703785423426,9284.287642840816,Normal Load
2356.9973391712647,3.1462351778739466,3596.991074446621,Light Load
6288.046528269645,5.851075009719664,9546.750332267917,Normal Load
6373.171500588541,6.515668599530711,9572.59325650758,Normal Load
1836.1041535691866,1.7652966782822785,2864.5067456644524,Light Load
1762.2253922567138,1.7710035365691696,2821.949619044896,Light Load
9201.115279538115,8.872203238938308,13840.790072720807,Peak Load
2064.0109066581967,2.5504161486503403,3117.5797761848708,Light Load
2056.838982245688,1.6105037445439407,3157.588587295783,Light Load
1804.792721007655,1.3593412313796884,2674.7562762854113,Light Load
6096.317048552283,5.8175040611416,9049.602410836154,Normal Load
1970.464359680059,2.391757355724822,2888.960746157288,Light Load
5782.209473430515,4.518024817210387,8694.813876991311,Normal Load
8915.780073622565,8.850510037557077,13374.636992709975,Peak Load
9109.760691473293,8.693899996172028,13714.11052279173,Peak Load
6032.591358623039,6.013686710594998,8953.54789285666,Normal Load
6048.981083894421,4.997001051446671,8857.518609235327,Normal Load
9052.081584561352,9.619785626709916,13615.546821949989,Peak Load
6174.425953378961,6.925511885095989,9348.83334889516,Normal Load
8940.215701149384,9.137635126619307,13409.43777881999,Peak Load
1798.0960130692652,1.8151453811763965,2717.8448498632697,Light Load
2051.7949036807154,2.6513174993042954,3030.552824226692,Light Load
2071.7320766570524,1.8399530632880496,3050.181067678993,Light Load
9061.387636363897,8.636059342933152,13547.501343316842,Peak Load
8392.361935686304,8.676972490120578,12692.131677716496,Peak Load
6236.024607550692,6.421938039667716,9445.611887102932,Normal Load
1561.3440618892753,1.7840899316243217,2292.6817088776334,Light Load
6157.355688721328,5.967877681050865,9250.486348267677,Normal Load
1879.560541940504,1.3571056887985473,2716.781502052498,Light Load
6140.669083586493,5.922608256722339,9112.59512471334,Normal Load
5983.354321830093,6.251196635105022,9058.360169524009,Normal Load
8974.217068833728,9.156565993377525,13462.566631253965,Peak Load
5675.2834309607815,5.711803348851265,8543.961966080633,Normal Load
